15	1	30	0	0	0	0	0	0	0
1	1	0	1e6	0	0	0	0	0	0
1	2	0	1e6	0	0	0	0	0	0
1	3	0	1e6	0	0	0	0	0	0
1	4	0	1e6	0	0	0	0	0	0
1	5	0	1e6	0	0	0	0	0	0
1	6	0	1e6	0	0	0	0	0	0
1	7	0	1e6	0	0	0	0	0	0
1	8	0	1e6	0	0	0	0	0	0
1	9	0	1e6	0	0	0	0	0	0
1	10	0	1e6	0	0	0	0	0	0
1	11	0	1e6	0	0	0	0	0	0
1	12	0	1e6	0	0	0	0	0	0
1	13	0	1e6	0	0	0	0	0	0
1	14	0	1e6	0	0	0	0	0	0
1	15	0	1e6	0	0	0	0	0	0
1	16	0	1e6	0	0	0	0	0	0
1	17	0	1e6	0	0	0	0	0	0
1	18	0	1e6	0	0	0	0	0	0
1	19	0	1e6	0	0	0	0	0	0
1	20	0	1e6	0	0	0	0	0	0
1	21	0	1e6	0	0	0	0	0	0
1	22	0	1e6	0	0	0	0	0	0
1	23	0	1e6	0	0	0	0	0	0
1	24	0	1e6	0	0	0	0	0	0
1	25	0	1e6	0	0	0	0	0	0
1	26	0	1e6	0	0	0	0	0	0
1	27	0	1e6	0	0	0	0	0	0
1	28	0	1e6	0	0	0	0	0	0
1	29	0	1e6	0	0	0	0	0	0
1	30	0	1e6	0	0	0	0	0	0
11	31	32	1	10	1	0.01	1e6	0	0
1	32	0	1e6	0	0	0	0	0	0
11	33	34	11	20	2	0.01	1e6	0	0
1	34	0	1e6	0	0	0	0	0	0
11	35	36	21	30	3	0.01	1e6	0	0
1	36	0	1e6	0	0	0	0	0	0
12	69	80	0	0	0	0	0	0	0
7	45	37	0.01	1e6	0	0	0	0	0
7	38	47	0.01	1e6	0	0	0	0	0
7	46	37	0.01	1e6	0	0	0	0	0
7	38	45	0.01	1e6	0	0	0	0	0
7	47	37	0.01	1e6	0	0	0	0	0
7	38	46	0.01	1e6	0	0	0	0	0
1	38	0	1e6	0	0	0	0	0	0
3	37	38	0.001	0	0	0	0	0	0
7	48	39	0.01	1e6	0	0	0	0	0
7	40	50	0.01	1e6	0	0	0	0	0
7	49	39	0.01	1e6	0	0	0	0	0
7	40	48	0.01	1e6	0	0	0	0	0
7	50	39	0.01	1e6	0	0	0	0	0
7	40	49	0.01	1e6	0	0	0	0	0
1	40	0	1e6	0	0	0	0	0	0
3	39	40	0.001	0	0	0	0	0	0
7	51	41	0.01	1e6	0	0	0	0	0
7	42	53	0.01	1e6	0	0	0	0	0
7	52	41	0.01	1e6	0	0	0	0	0
7	42	51	0.01	1e6	0	0	0	0	0
7	53	41	0.01	1e6	0	0	0	0	0
7	42	52	0.01	1e6	0	0	0	0	0
1	42	0	1e6	0	0	0	0	0	0
3	41	42	0.001	0	0	0	0	0	0
7	54	43	0.01	1e6	0	0	0	0	0
7	44	56	0.01	1e6	0	0	0	0	0
7	55	43	0.01	1e6	0	0	0	0	0
7	44	54	0.01	1e6	0	0	0	0	0
7	56	43	0.01	1e6	0	0	0	0	0
7	44	55	0.01	1e6	0	0	0	0	0
1	44	0	1e6	0	0	0	0	0	0
3	43	44	0.001	0	0	0	0	0	0
1	69	57	0.001	0	0	0	0	0	0
1	70	58	0.001	0	0	0	0	0	0
1	71	59	0.001	0	0	0	0	0	0
1	72	60	0.001	0	0	0	0	0	0
1	73	61	0.001	0	0	0	0	0	0
1	74	62	0.001	0	0	0	0	0	0
1	75	63	0.001	0	0	0	0	0	0
1	76	64	0.001	0	0	0	0	0	0
1	77	65	0.001	0	0	0	0	0	0
1	78	66	0.001	0	0	0	0	0	0
1	79	67	0.001	0	0	0	0	0	0
1	80	68	0.001	0	0	0	0	0	0                     
2	57	45	0.0001	0	0	0	0	0	0
2	58	46	0.0001	0	0	0	0	0	0
2	59	47	0.0001	0	0	0	0	0	0
2	60	48	0.0001	0	0	0	0	0	0
2	61	49	0.0001	0	0	0	0	0	0
2	62	50	0.0001	0	0	0	0	0	0
2	63	51	0.0001	0	0	0	0	0	0
2	64	52	0.0001	0	0	0	0	0	0
2	65	53	0.0001	0	0	0	0	0	0
2	66	54	0.0001	0	0	0	0	0	0
2	67	55	0.0001	0	0	0	0	0	0
2	68	56	0.0001	0	0	0	0	0	0
1	38	39	0.001	0	0	0	0	0	0
1	40	41	0.001	0	0	0	0	0	0
1	42	43	0.001	0	0	0	0	0	0
1	37	31	0.001	0	0	0	0	0	0
1	44	36	0.001	0	0	0	0	0	0
1	31	33	0.001	0	0	0	0	0	0
1	33	35	0.001	0	0	0	0	0	0
1	32	34	0.001	0	0	0	0	0	0
1	34	36	0.001	0	0	0	0	0	0
