6 1 2 3 0 0 0 0 0 0
6 1 2 3 0 0 0 0 0 0
6 4 5 6 0 0 0 0 0 0
6 4 5 6 0 0 0 0 0 0
1	1	7	1	0	0	0	0	0	0
1	2	8	1	0	0	0	0	0	0
1	3	9	1	0	0	0	0	0	0
2	7	0	0.1	0	0	0	0	0	0
2	8	0	0.1	0	0	0	0	0	0
2	9	0	0.1	0	0	0	0	0	0
1	1	10	1	0	0	0	0	0	0
1	2	11	1	0	0	0	0	0	0
1	3	12	1	0	0	0	0	0	0
2	10	0	0.1	0	0	0	0	0	0
2	11	0	0.1	0	0	0	0	0	0
2	12	0	0.1	0	0	0	0	0	0
1	1	13	1	0	0	0	0	0	0
1	2	14	1	0	0	0	0	0	0
1	3	15	1	0	0	0	0	0	0
2	13	0	0.1	0	0	0	0	0	0
2	14	0	0.1	0	0	0	0	0	0
2	15	0	0.1	0	0	0	0	0	0
1	1	16	1	0	0	0	0	0	0
1	2	17	1	0	0	0	0	0	0
1	3	18	1	0	0	0	0	0	0
2	16	0	0.1	0	0	0	0	0	0
2	17	0	0.1	0	0	0	0	0	0
2	18	0	0.1	0	0	0	0	0	0
1	4	19	1	0	0	0	0	0	0
1	5	20	1	0	0	0	0	0	0
1	6	21	1	0	0	0	0	0	0
2	19	0	0.1	0	0	0	0	0	0
2	20	0	0.1	0	0	0	0	0	0
2	21	0	0.1	0	0	0	0	0	0
1	4	22	1	0	0	0	0	0	0
1	5	23	1	0	0	0	0	0	0
1	6	24	1	0	0	0	0	0	0
2	22	0	0.1	0	0	0	0	0	0
2	23	0	0.1	0	0	0	0	0	0
2	24	0	0.1	0	0	0	0	0	0
1	4	25	1	0	0	0	0	0	0
1	5	26	1	0	0	0	0	0	0
1	6	27	1	0	0	0	0	0	0
2	25	0	0.1	0	0	0	0	0	0
2	26	0	0.1	0	0	0	0	0	0
2	27	0	0.1	0	0	0	0	0	0
1	4	28	1	0	0	0	0	0	0
1	5	29	1	0	0	0	0	0	0
1	6	30	1	0	0	0	0	0	0
2	28	0	0.1	0	0	0	0	0	0
2	29	0	0.1	0	0	0	0	0	0
2	30	0	0.1	0	0	0	0	0	0
7	31	37	0.01	1.00E+06	0	0	0	0	0
7	38	33	0.01	1.00E+06	0	0	0	0	0
7	32	37	0.01	1.00E+06	0	0	0	0	0
7	38	31	0.01	1.00E+06	0	0	0	0	0
7	33	37	0.01	1.00E+06	0	0	0	0	0
7	38	32	0.01	1.00E+06	0	0	0	0	0
1	38	0	1.00E+06	0	0	0	0	0	0
3	37	38	0.001	0	0	0	0	0	0
1	38	79	0.001	0	0	0	0	0	0 
7	31	79	0.01	1.00E+06	0	0	0	0	0
7	39	33	0.01	1.00E+06	0	0	0	0	0
7	32	79	0.01	1.00E+06	0	0	0	0	0
7	39	31	0.01	1.00E+06	0	0	0	0	0
7	33	79	0.01	1.00E+06	0	0	0	0	0
7	39	32	0.01	1.00E+06	0	0	0	0	0
1	39	0	1.00E+06	0	0	0	0	0	0
3	79	39	0.001	0	0	0	0	0	0
7	34	40	0.01	1.00E+06	0	0	0	0	0
7	41	36	0.01	1.00E+06	0	0	0	0	0
7	35	40	0.01	1.00E+06	0	0	0	0	0
7	41	34	0.01	1.00E+06	0	0	0	0	0
7	36	40	0.01	1.00E+06	0	0	0	0	0
7	41	35	0.01	1.00E+06	0	0	0	0	0
1	41	0	1.00E+06	0	0	0	0	0	0
3	40	41	0.001	0	0	0	0	0	0
1	41	80	0.001	0	0	0	0	0	0
7	34	80	0.01	1.00E+06	0	0	0	0	0
7	42	36	0.01	1.00E+06	0	0	0	0	0
7	35	80	0.01	1.00E+06	0	0	0	0	0
7	42	34	0.01	1.00E+06	0	0	0	0	0
7	36	80	0.01	1.00E+06	0	0	0	0	0
7	42	35	0.01	1.00E+06	0	0	0	0	0
1	42	0	1.00E+06	0	0	0	0	0	0
3	80	42	0.001	0	0	0	0	0	0
11	43	44	49	58	1	0.01	1e6	0	0
1	44	0	1e6	0	0	0	0	0	0
11	45	46	59	68	2	0.01	1e6	0	0
1	46	0	1e6	0	0	0	0	0	0
11	47	48	69	78	3	0.01	1e6	0	0
1	48	0	1e6	0	0	0	0	0	0
15	49	78	0	0	0	0	0	0	0
