15	1	30	0	0	0	0	0	0	0
1	1	0	1e6	0	0	0	0	0	0
1	2	0	1e6	0	0	0	0	0	0
1	3	0	1e6	0	0	0	0	0	0
1	4	0	1e6	0	0	0	0	0	0
1	5	0	1e6	0	0	0	0	0	0
1	6	0	1e6	0	0	0	0	0	0
1	7	0	1e6	0	0	0	0	0	0
1	8	0	1e6	0	0	0	0	0	0
1	9	0	1e6	0	0	0	0	0	0
1	10	0	1e6	0	0	0	0	0	0
1	11	0	1e6	0	0	0	0	0	0
1	12	0	1e6	0	0	0	0	0	0
1	13	0	1e6	0	0	0	0	0	0
1	14	0	1e6	0	0	0	0	0	0
1	15	0	1e6	0	0	0	0	0	0
1	16	0	1e6	0	0	0	0	0	0
1	17	0	1e6	0	0	0	0	0	0
1	18	0	1e6	0	0	0	0	0	0
1	19	0	1e6	0	0	0	0	0	0
1	20	0	1e6	0	0	0	0	0	0
1	21	0	1e6	0	0	0	0	0	0
1	22	0	1e6	0	0	0	0	0	0
1	23	0	1e6	0	0	0	0	0	0
1	24	0	1e6	0	0	0	0	0	0
1	25	0	1e6	0	0	0	0	0	0
1	26	0	1e6	0	0	0	0	0	0
1	27	0	1e6	0	0	0	0	0	0
1	28	0	1e6	0	0	0	0	0	0
1	29	0	1e6	0	0	0	0	0	0
1	30	0	1e6	0	0	0	0	0	0
11	61	62	31	40	1	0.01	1e6	0	0
1	62	0	1e6	0	0	0	0	0	0
11	63	64	41	50	2	0.01	1e6	0	0
1	64	0	1e6	0	0	0	0	0	0
11	65	66	51	60	3	0.01	1e6	0	0
1	66	0	1e6	0	0	0	0	0	0
12	87	98	0	0	0	0	0	0	0
7	75	67	0.01	1e6	0	0	0	0	0
7	68	77	0.01	1e6	0	0	0	0	0
7	76	67	0.01	1e6	0	0	0	0	0
7	68	75	0.01	1e6	0	0	0	0	0
7	77	67	0.01	1e6	0	0	0	0	0
7	68	76	0.01	1e6	0	0	0	0	0
1	68	0	1e6	0	0	0	0	0	0
3	67	68	0.001	0	0	0	0	0	0
7	78	69	0.01	1e6	0	0	0	0	0
7	70	80	0.01	1e6	0	0	0	0	0
7	79	69	0.01	1e6	0	0	0	0	0
7	70	78	0.01	1e6	0	0	0	0	0
7	80	69	0.01	1e6	0	0	0	0	0
7	70	79	0.01	1e6	0	0	0	0	0
1	70	0	1e6	0	0	0	0	0	0
3	69	70	0.001	0	0	0	0	0	0
7	81	71	0.01	1e6	0	0	0	0	0
7	72	83	0.01	1e6	0	0	0	0	0
7	82	71	0.01	1e6	0	0	0	0	0
7	72	81	0.01	1e6	0	0	0	0	0
7	83	71	0.01	1e6	0	0	0	0	0
7	72	82	0.01	1e6	0	0	0	0	0
1	72	0	1e6	0	0	0	0	0	0
3	71	72	0.001	0	0	0	0	0	0
7	84	73	0.01	1e6	0	0	0	0	0
7	74	86	0.01	1e6	0	0	0	0	0
7	85	73	0.01	1e6	0	0	0	0	0
7	74	84	0.01	1e6	0	0	0	0	0
7	86	73	0.01	1e6	0	0	0	0	0
7	74	85	0.01	1e6	0	0	0	0	0
1	74	0	1e6	0	0	0	0	0	0
3	73	74	0.001	0	0	0	0	0	0
1	1	31	0.001	0	0	0	0	0	0
1	2	32	0.001	0	0	0	0	0	0
1	3	33	0.001	0	0	0	0	0	0
1	4	34	0.001	0	0	0	0	0	0
1	5	35	0.001	0	0	0	0	0	0
1	6	36	0.001	0	0	0	0	0	0
1	7	37	0.001	0	0	0	0	0	0
1	8	38	0.001	0	0	0	0	0	0
1	9	39	0.001	0	0	0	0	0	0
1	10	40	0.001	0	0	0	0	0	0
1	11	41	0.001	0	0	0	0	0	0
1	12	42	0.001	0	0	0	0	0	0
1	13	43	0.001	0	0	0	0	0	0
1	14	44	0.001	0	0	0	0	0	0
1	15	45	0.001	0	0	0	0	0	0
1	16	46	0.001	0	0	0	0	0	0
1	17	47	0.001	0	0	0	0	0	0
1	18	48	0.001	0	0	0	0	0	0
1	19	49	0.001	0	0	0	0	0	0
1	20	50	0.001	0	0	0	0	0	0
1	21	51	0.001	0	0	0	0	0	0
1	22	52	0.001	0	0	0	0	0	0
1	23	53	0.001	0	0	0	0	0	0
1	24	54	0.001	0	0	0	0	0	0
1	25	55	0.001	0	0	0	0	0	0
1	26	56	0.001	0	0	0	0	0	0
1	27	57	0.001	0	0	0	0	0	0
1	28	58	0.001	0	0	0	0	0	0
1	29	59	0.001	0	0	0	0	0	0
1	30	60	0.001	0	0	0	0	0	0
1	87	75	0.001	0	0	0	0	0	0
1	88	76	0.001	0	0	0	0	0	0
1	89	77	0.001	0	0	0	0	0	0
1	90	78	0.001	0	0	0	0	0	0
1	91	79	0.001	0	0	0	0	0	0
1	92	80	0.001	0	0	0	0	0	0
1	93	81	0.001	0	0	0	0	0	0
1	94	82	0.001	0	0	0	0	0	0
1	95	83	0.001	0	0	0	0	0	0
1	96	84	0.001	0	0	0	0	0	0
1	97	85	0.001	0	0	0	0	0	0
1	98	86	0.001	0	0	0	0	0	0
1	68	69	0.001	0	0	0	0	0	0
1	70	71	0.001	0	0	0	0	0	0
1	72	73	0.001	0	0	0	0	0	0
1	67	61	0.001	0	0	0	0	0	0
1	74	66	0.001	0	0	0	0	0	0
1	61	63	0.001	0	0	0	0	0	0
1	63	65	0.001	0	0	0	0	0	0
1	62	64	0.001	0	0	0	0	0	0
1	64	66	0.001	0	0	0	0	0	0
